video_id,channel_id,channel_title,published_at,title,description,tags,thumbnail_url,duration_seconds,view_count,like_count,comment_count,favorite_count,transcript
Aq3VlMeTrVk,UCkTUsxH0V-nURq4VPpXxuqg,Sainu's Diary,2025-12-04T08:10:07Z,Dumroot ❤️ #shorts #ytshorts #sweetrecipe #easycooking,"✨This Dumroot takes me back to my college days!✨

Ghee from @milkymistdairy

Soft, moist, and full of ghee aroma — made in the simplest way!🔥**
.
.
.
.
.
.
.
.
.

#Dumroot #CollegeDaysMemory #EasyDessertRecipe #OneStepRecipe #BakeryStyleSweet #SouthIndianSweets #MilkyMist #MilkyMistGhee #GheeRecipes #InstantSweet #HomeCooking #SouthIndianDessert #QuickRecipe #TrendingRecipe #CookWithSainu #fblifestyle

[Dumroot recipe, college days dumroot, nostalgic Indian sweet, easy dumroot recipe, bakery style dumroot, Indian dessert recipe, ghee sweet recipe, Milky Mist ghee sweet, dumroot in cooker, one-step batter recipe, semolina sweet, cardamom dessert, traditional Indian sweet.]","[""shorts"", ""ytshorts"", ""trending"", ""tamilinuae"", ""tamilinusa"", ""tamilinmalasiya"", ""tamilincanada"", ""easycooking"", ""homecooking"", ""dumroot"", ""ravacake"", ""sweet recipe"", ""quick recipe"", ""tradition recipe""]",https://i.ytimg.com/vi/Aq3VlMeTrVk/hqdefault.jpg,51.0,330762,2995,8,0,
9xGWbd_N7Fk,UC_pJTstr6_X7e9D8fgnWD7g,Small Town Dreamer 🎀,2025-12-06T15:18:03Z,Hostel food hack kind👀 #food #foodnerd #minivlog #foodie #studentlife #pglife #smallcreator #short,,[],https://i.ytimg.com/vi/9xGWbd_N7Fk/hqdefault.jpg,51.0,21367,801,4,0,
1xl9MRBO_6o,UCroKXGZzR5eBrkcBH-z4fRQ,Foodie rajbanshi ,2025-12-05T02:30:01Z,bangali famous breakfast cheapest food | #paratha #trending #shortsfeed #ytviral #foodies #ytshorts,,[],https://i.ytimg.com/vi/1xl9MRBO_6o/hqdefault.jpg,22.0,29837,283,0,0,
y-FiecDK79I,UCN3yqgddmqfOyPnkRR_jrCg,Food Verse,2025-12-03T17:58:19Z,इतनी महँगाई में भी 70 रुपये में मच्छी चावल😍 #streetfood #foodshorts #thali #viralshorts #shorts,"10 Keywords

Machhi Chawal
Street Food India
Budget Food
Affordable Meal
Fish Rice
Viral Shorts Food
Food Thali
Indian Street Food
Cheap and Tasty Food
70 Rupees Meal



#StreetFood
#FoodShorts
#Thali
#ViralShorts
#Shorts
#FishRice
#BudgetFood
#IndianFood
#Foodie
#DesiStreetFood","[""Machhi chawal"", ""Fishricestreetfood"", ""cheapindianthali"", ""beststreetfoodindia"", ""foodvlogshorts"", ""viralstreetfood""]",https://i.ytimg.com/vi/y-FiecDK79I/hqdefault.jpg,50.0,18868,424,0,0,
PRJbdBQRenA,UCKEfAChD3FKvtWyqHI3XvgA,Meghan Kay,2025-12-04T01:44:29Z,Easy dinner idea #dinner #recipe #quickdinner #mealideas #familydinner,,[],https://i.ytimg.com/vi/PRJbdBQRenA/hqdefault.jpg,37.0,6150,408,1,0,
24zNFGdTSCU,UCWIgXssGhUCxVCSMT5FwHxA,SWELLERPAL,2025-12-04T15:04:08Z,Students destroying and protesting at VIT Bhopal College,"#facts #amazingfacts #knowledge 


The recent VIT Bhopal student protest began after hundreds of students fell sick due to a major jaundice outbreak on campus, which they believe was caused by contaminated drinking water and unhygienic hostel food. Students claimed that complaints about foul-smelling water, poor sanitation, and inadequate medical facilities had been ignored for months. Tension escalated when videos surfaced allegedly showing hostel staff mistreating students who had raised these issues. On the night of the protest, nearly 4,000 students gathered, and the situation turned violent—vehicles, including buses and an ambulance, were vandalised or torched, and parts of the administration area were damaged. The university temporarily shut down the campus and declared holidays, while the Madhya Pradesh government issued notices to the institute and launched an investigation. Water testing later revealed contamination in multiple points on campus. Although rumours circulated online about student deaths, the administration officially denied any fatalities. The incident has now turned into a major debate about student safety, infrastructure quality, and accountability in private universities.","[""informative"", ""facts"", ""knowledge"", ""politics"", ""world"", ""historyfacts"", ""agendas"", ""social"", ""political"", ""history"", ""india"", ""science"", ""analysis"", ""journalism"", ""tech"", ""latest""]",https://i.ytimg.com/vi/24zNFGdTSCU/hqdefault.jpg,54.0,96144,0,46,0,
En48IOETBUw,UCWuHbwVf2EviBu6s2ipTXfQ,Foodie Akshay ,2025-12-06T08:30:10Z,Binay Kaka Pocket Porota Why It's the Cheapest & Best in Hooghly #food #shorts #pocketporota #viral,"Binay Kaka Pocket Porota Why It's the Cheapest & Best in Hooghly #food #shorts #pocketporota #viral
@foodieakshay25","[""Binay Kaka Pocket Porota Why It's the Cheapest & Best in Hooghly"", ""Binay Kaka Pocket Porota In Hooghly"", ""Food Shorts"", ""best street food"", ""food"", ""food vlog"", ""foodie"", ""foodie shorts"", ""indian delicacies"", ""indian food"", ""indian street food"", ""kolkata bites"", ""kolkata snacks"", ""kolkata street food"", ""pocket porota"", ""shorts"", ""snacks"", ""street eats"", ""street food"", ""street food india"", ""street food vlog"", ""street snacks"", ""viral food"", ""youtube shorts""]",https://i.ytimg.com/vi/En48IOETBUw/hqdefault.jpg,9.0,25128,34,0,0,
B-MpyGDZd7s,UCQQCVSb1nUsAU1Dw0kovO0A,Maharashtrian किचन by Neha,2025-12-04T08:50:00Z,रात के खाने में क्या बनाएं?🤔#indiandinnerideas   #subscribe  #maharashtriankitchen,"#weightloss 
#breakfast #dinner 
#indiandinnerideas 
#indiandinner 
#murmurabreakfast
#murmurabhel 
#food
#snacks
#healthybreakfast 
#healthydinner 
#easyindianbreakfast 
#easyindiansnacks 
#easyindiandinner
#quickdinner  
#quickrecipe 
#quick 
#puffedricerecipes 
#recipe 
#cooking 
#trending 
#maharashtriandinner
#maharashtriankitchen","[""#murmurasnacks"", ""#murmurabreakfast"", ""#murmuradinner"", ""puffedricehealthybreakfast"", ""#quickindiandinner""]",https://i.ytimg.com/vi/B-MpyGDZd7s/hqdefault.jpg,39.0,8746,78,0,0,
KktJIM49GNE,UCxz5ZCo1mroKPGESN9XfdiQ,Rachit Raj Vaishkiyar,2025-12-07T06:30:40Z,Sach mai India bale ase he hote hai kay #hostellife #minivlog #shorts,"#hostellife #minivlog #food #shortvideo #foodie #foodvlog #hostel 
Bhaar ka khana 
aryabhatt Boys hostel
hostel 
food vlog 
chole chulche 
masroom fried rice 
pasta 
hostel mai khana 
Dr hari singh gour university
#my_first_vlog 
#firstvlog",[],https://i.ytimg.com/vi/KktJIM49GNE/hqdefault.jpg,36.0,98239,4388,5,0,
pyeNIHFaIZc,UCNwMPQRE6J_A3t7EZOUnmcA,LifewithBhargavi,2025-12-06T12:56:52Z,Taste important😋 or quantity important🤔,#shorts #viralvideo #trending #relatable #marriage #funny #fun #comedy #kidsactivity #magic #hostellife #hostel #muddha #trending #ragimudda #karthikamasam #biggboss #bigboss #pglife #biryani #biryanilover #biryanireview #review #rayalaseemaspecial #sravanamasam #viral #youtubeshorts #like #subscribe #ytshorts #1million #trendingshorts #trend  #girl #youtube #household #impresive #toptrending #ragisangati #sravanamasamspecial #youtubevideos #reels #reelsvideo #short #shortvideo #shortsfeed #goneviral  #hitlike  #pleasesubscribe #review #feed #2million #telugu #food #healthy #muddha #healthylifestyle #navarathri #dailyvlog #durgapuja #diwali #dasara #ntr #pushpa #ragimudda #pleasesubscribe #pleasesubscribemychannel #rayalaseemaspecial  #pleasesubscribe #10mviews #LifewithBhargavi #Lifewith_Bhargavi ‎@Lifewith_Bhargavi  #milk #food #foodie #healthy #telugufoodvideo #healthyfood #healthylifestyle #health #sweet #healthysweet #kolkata #girlpower #kolkatavlog #rayalaseemaspecial #please_subscribe_my_channel #youtubeshorts #youtube #shorts #youtuber #youtubechannel #youtubers #reels #trending #instagram #youtubevideo #viral #tiktok #ytshorts #short #youtuberindonesia #youtubemusic #instagramreels #shortsvideo #youtubeindia #youtuberedits #coolgadgets #reelsinstagram #video #subscribe #gaming #youtubersindonesia #gadgets #youtuberslife #youtuberin #viralshorts #subscribenow #subscribemychannel #subscribeformore #pleasesubscribemychannel #pleasesubscribe #subscribeforsubscribe #please_subscribe_my_channel #nonveg #food #foodie #chicken #foodporn #foodblogger #foodphotography #indianfood #foodstagram #foodlover #instafood #yummy #mutton #delicious #foodies #veg #tasty #homemade #biryani #foodgasm #foodiesofinstagram #nonvegetarian #instagram #nonvegfood #love #chickenrecipes #lunch #dinner #instagood #nonveglover #pleasesubscribe #navaratri #dasara #holidays,"[""shorts"", ""#shorts"", ""telugu shorts"", ""biryani"", ""biggboss"", ""karthikamasam"", ""trending shorts"", ""#viral shorts viral viral"", ""#youtube shorts trending"", ""viral shorts"", ""#viral shorts"", ""trending"", ""#yt viral shorts"", ""ytshorts"", ""viral youtube shorts"", ""#humanity shorts viral"", ""telugu"", ""how to viral short video"", ""#trending"", ""astrology in telugu"", ""facts in telugu"", ""in telugu"", ""#hostellife"", ""#review"", ""telugu food vlog"", ""Telugu vlog"", ""evening snacks"", ""healthy snacks"", ""food vlogs"", ""#viral"", ""fun"", ""funny"", ""comedy"", ""marriage"", ""facts"", ""telugufacts""]",https://i.ytimg.com/vi/pyeNIHFaIZc/hqdefault.jpg,19.0,90072,1020,3,0,
18uoMf5Ghyk,UC4KIYPh4Een6Y89BSVlv_xA,jupywrld,2025-12-07T00:32:31Z,How to make a quick and easy dinner at home: teriyaki chicken rice bowl! #foodie,,[],https://i.ytimg.com/vi/18uoMf5Ghyk/hqdefault.jpg,23.0,17502,543,1,0,
EAkN1VlGxx8,UClBJIqj70VpFu6WAG18uyJw,TRY film ,2025-12-05T02:21:27Z,Mangga rebus cemilan ringan yang unik #streetfood  #shortsvideo,"di umur berapa kalian baru tau selain di rujak dan di buat jus, mangga ternyata bisa di rebus untuk di jadikan cemilan ringan layaknya pisang dan ubi rebus. cara pengolahannya sama seperti merebus ubi pada umumnya namun di sini mangga akan di rebus lama hingga benar benar membuat airnya menguap hingga habis. mangga yang sudah siap di konsumsi akan di makan dengan saus cabai yang sudah di campur dengan perasan lemon. apa kalian punya cara lain mengolah mangga yang lebih unik dari ini guys


#food 
#makanantradisional 
#recipe 
#resep","[""olahan mangga"", ""makanan unik""]",https://i.ytimg.com/vi/EAkN1VlGxx8/hqdefault.jpg,27.0,926838,3862,226,0,
Uz09Mdwc4mM,UCCKTvP42qexu1MJC_VslFpw,Shreya's Cake & Kitchen ASMR,2025-12-04T09:36:01Z,Chocolate Heart Dessert #viral #youtubeshorts #trending #shorts #dessert #chocolate #ytshorts #yt,Chocolate Heart Dessert #viral #youtubeshorts #trending #shorts #dessert #chocolate #ytshorts #yt,"[""chocolate heart dessert"", ""chocolate dessert"", ""chocolate bar"", ""chocolate bar recipe"", ""chocolate cake"", ""choco pie"", ""golden chocolate"", ""beautiful heart chocolate"", ""chocolates"", ""viral chocolate bar"", ""trending heart chocolate"", ""not dubai chocolate""]",https://i.ytimg.com/vi/Uz09Mdwc4mM/hqdefault.jpg,53.0,175414,1830,5,0,
7SUx9rgs_1E,UCI02sKFi77ZWGIZYZCTKTqQ,Avani Anuradha Ki Rasoi,2025-12-07T13:27:57Z,Crispy Potato Balls Recipe | Ultimate Tea Time Snacks 😋 #shorts,"Crispy Potato Balls — the most satisfying crunchy snack for evening cravings and tea time! Ultra crispy outside, soft inside, and totally addictive. This quick snack is perfect for parties, tiffin, game night, weekend snacking, monsoon cravings & winter evenings. A must-try street style snack that turns simple potatoes into a viral crispy starter!

Perfect for kids and adults, these homemade potato balls give the same crunch as restaurant & café style appetisers. Serve hot with sauce or chutney and enjoy the ultimate crispy snack experience. Super easy, budget friendly & fail-proof recipe for everyone.

potato balls recipe, tea time snacks, evening snacks, monsoon snacks, winter snacks, party starter recipe, vegetarian appetiser, viral snack recipe, trending snack recipe, Indian street food, homemade crunchy snacks, quick snack recipe, 5 minute snack idea, budget snack idea, easy snack for guests

#potatosnacks #easysnacks #eveningsnacks #teatimesnacks #snacksrecipe #potatorecipe #easyrecipe #quickrecipe #recipe #avanianuradhakirasoi","[""crispy potato snacks"", ""potato snacks recipe"", ""potato recipe"", ""snacks ideas"", ""snacks recipes"", ""evening snacks"", ""tea time snacks"", ""veg snacks"", ""monsoon special snacks"", ""winter food"", ""winter snacks"", ""easy recipe"", ""quick recipes"", ""indian food"", ""indian snacks"", ""viral snacks recipe"", ""trending recipe"", ""Avani Anuradha ki rasoi"", ""potato lovers"", ""street style snacks"", ""party starters"", ""veg starters recipe""]",https://i.ytimg.com/vi/7SUx9rgs_1E/hqdefault.jpg,13.0,2312301,27815,78,0,
iNerhLGoee0,UC11zX6AHir2oNzXqhg9eB5w,Foodie Gujarati,2025-12-05T07:14:44Z,Skin Glow Amla Candy | Winter Special Recipe #shorts #ytshorts #viralreels #trending #winter #food,,[],https://i.ytimg.com/vi/iNerhLGoee0/hqdefault.jpg,42.0,2093094,37331,46,0,
chw8b66CtMY,UC4hIadqCEffB_uZOsNfQC5Q,HİLAL ŞAHİN,2025-12-06T16:52:00Z,SIVIYAĞ İLE AŞIRI ÇITIR PROFİTEROL,"✨ Aşırı Gevrek Profiterol (Sıvı Yağlı – Tam Kıvam) ✨
Hafif, içi tamamen boş ve dışı çıtır çıtır…
Bu tarifin sırrı: tereyağı değil, sıvı yağ!
Kaydetmeyi unutma, mutlaka denemelisin 🤍

📝 Malzemeler:
 • 1 su bardağı su
 • 1 küçük çay bardağı sıvı yağ
 • 1 çimdik tuz
 • 1 su bardağı un
 • 4 adet yumurta

👩🏻‍🍳 Yapılışı:

1️⃣ Su, sıvı yağ ve tuzu tencereye alıp fokur fokur kaynatıyoruz.
2️⃣ Kaynayınca unu tek seferde ekleyip hızlıca karıştırıyoruz.
3️⃣ Hamur toparlanınca kısık ateşte 2–3 dakika daha pişiriyoruz.
4️⃣ Hamuru ocaktan alıp ılımaya bırakıyoruz. (Sıcak olmamalı!)
5️⃣ Yumurtaları tek tek, her birini iyice yedirerek ekliyoruz.
6️⃣ Parlak, spatuladan ağır akan bir kıvam elde ediyoruz.
7️⃣ Hamuru sıkma torbasına alıp tepsiye aralıklı şekilde sıkıyoruz.
8️⃣ Önceden ısıtılmış 180 derece fırında 40–45 dakika,
❗ fırın kapağını asla açmadan pişiriyoruz.
9️⃣ Fırından çıkınca biraz dinlendiriyoruz, sonra kesiyoruz.

✅ Püf Noktaları:
 • Karışım mutlaka tam kaynamalı.
 • Yumurtalar hamur ılıkken eklenmeli.
 • İlk 30 dakika fırın kesinlikle açılmamalı.
 • Dinlendirmek içinin tamamen boş kalmasını sağlar.

Sonuç:
✨ Dışı aşırı çıtır, içi pamuk gibi boş profiterol! ✨

💾 Kaydet
❤️ Beğen
💬 Soru varsa yaz
👩🏻‍🍳 Deneyince beni etiketle

#profiterol #tatlıtarifi #evyapımı #çıtır #hamurişi #tarif #tatlıtarifleri",[],https://i.ytimg.com/vi/chw8b66CtMY/hqdefault.jpg,57.0,540411,4785,48,0,
Kwh7tHDlmU0,UC53cAvFeWsNwsfCQnJmLjDQ,Satvic Movement,2025-12-06T13:00:43Z,The One Protein-Rich Salad You’ll Want Every Single Day,"Save this filling, crunchy & protein-rich recipe to make later!🥗 

Makes: 2 | Time: 20 mins ⏱️

🟢 Preparation
Soak ¼ cup kala chana in water overnight.
Soak ¼ cup sunflower seeds for 6 hours.

🟢 Ingredients

For Chana

¼ cup kala chana, soaked
¼ tsp rock salt
½ cup water

For Dressing

¼ cup makhana, roasted
¼ cup sunflower seeds, soaked
2 tbsp chopped coriander leaves
5 mint leaves
1 small green chili
1 tbsp lemon juice
¾ tsp rock salt
¼ cup water

Veggies

¾ cup chopped tomato
¾ cup chopped cucumber
¾ cup chopped capsicum

Topping

2 tbsp roasted sunflower seeds

1 tsp chopped coriander leaves

🟢 Method

1. Heat a pressure cooker and add soaked kala chana, rock salt and water. Cook for 4 whistles on medium flame, then 2 on low flame.

2. Let the steam release and transfer the cooked chana to a bowl.

3. Blend all dressing ingredients until smooth.

4. In a mixing bowl, add the veggies, cooked chana and dressing. Toss well.

5. Top with roasted sunflower seeds and coriander, and serve fresh!

Tip: Chill the salad for 15 minutes before serving for an even better crunch and flavor.

Are you someone who wants to eat clean this winter but doesn’t know where to start?

Join our 7-Day Satvic Winter Food Challenge starting 8th December, and let us show you how health truly begins in your kitchen.

For 7 days, you’ll cook along with us - 3 live sessions daily, and learn how to make delicious Satvic meals that nourish your body.

You’ll receive 35+ unique recipes, ingredient lists in advance and daily guidance from our Satvic chefs.

Together, we’ll make winter cooking joyful, healing and deeply satisfying.

Dates: 8th -14th December, 2025
Sessions: Morning, Noon & Evening (IST)
Contribution: Pay as you wish

Register now - link in bio :)

#healthyeating #salad #lunchideas #goodfood",[],https://i.ytimg.com/vi/Kwh7tHDlmU0/hqdefault.jpg,48.0,778943,29786,150,0,
wMV36ZLH-hQ,UCnPXzjugPHE7o7p3XLIx14A,Snapsfromkitchen ,2025-12-04T05:30:36Z,#chole #easyrecipe #food #quickrecipe #cooking #foodie #lunchideas #breakfastrecipe #winterspecial,,[],https://i.ytimg.com/vi/wMV36ZLH-hQ/hqdefault.jpg,57.0,608519,6708,27,0,
eP10qa2QCTc,UCUy-3Iq9QKxZ6xKfyvVTmpw,Arpit Patel [IIT DELHI],2025-12-07T12:39:10Z,Hostel mein NEW machine🤔🤦‍♂️!! #vlog #iitiansvlogs #iitdelhi #minivlog #iit #jeemains #new #jee,,[],https://i.ytimg.com/vi/eP10qa2QCTc/hqdefault.jpg,45.0,19064,1274,27,0,
O1jTuTCX1z0,UCMxBHqOQl3nSb3aOT7sQpeg,Hannasaur,2025-12-05T15:00:58Z,Viral apple juice pie #moms #recipe #pov #parody #leftover #dinner #dessert #easyrecipe #homemade,,[],https://i.ytimg.com/vi/O1jTuTCX1z0/hqdefault.jpg,50.0,227989,5395,27,0,
vyM9jg2Zh5E,UC1X33e4BxJSCm50E7bMWgdQ,Tushar Malhotra,2025-12-05T08:24:26Z,Eating right or just eating? #postworkoutmeal #fitneess #motivation #protein #discipline #fiber,,[],https://i.ytimg.com/vi/vyM9jg2Zh5E/hqdefault.jpg,36.0,14274,837,10,0,
lBIgemQbcKc,UCzlA0f-KjXOrwYEPN0t13vw,Wake'N'Bite Kitchen,2025-12-04T05:30:25Z,355Rs Paneer Manchurian🤪 Vs 290Rs Vs 170Rs | Cheap Vs Expensive | #trending #shorts #foodie,,"[""Paneer Manchurian Cheap Vs Expensive"", ""Cheap Vs Expensive"", ""Cheap Vs Expensive Paneer Manchurian"", ""Paneer Manchurian Video"", ""Cheap Vs Expensive Paneer Manchurian Video"", ""Paneer Manchurian Video Cheap Vs Expensive"", ""Cheap Vs Expensive Paneer Manchurian Comparison"", ""Paneer Manchurian Comparison"", ""Paneer Manchurian Comparison Video"", ""Comparison Video"", ""Eating Video"", ""Paneer Manchurian Video Comparison"", ""Eating Video Paneer Manchurian"", ""Paneer Manchurian Comparison Videos"", ""Manchurian Comparison""]",https://i.ytimg.com/vi/lBIgemQbcKc/hqdefault.jpg,48.0,131842,4744,18,0,
pB2rfrtb4pc,UCfdtYLJBa9Yy4ThwAS4VSXQ,Oye Shivam Viral ,2025-12-04T04:36:43Z,गब्बर सिंग 😂#viral #streetfood #viralvideo #food #funny #funnyvideos #ytshorts #youtubeshorts#shorts,,[],https://i.ytimg.com/vi/pB2rfrtb4pc/hqdefault.jpg,48.0,2077156,41173,97,0,
mndj3w_AGWY,UC5ERVjIb01otVlbg_5opjDw,Hepsinden Var,2025-12-05T16:21:42Z,Cheap Turkish Street Food for Students in Adana! 140 TL Combo Deal 🤯,"Bro, this is how students survive in Turkey…
Döner + fries + drink for just 140 TL, and it’s open until 4AM.
Late night hunger? Adana got you covered.

Would you try this combo?👇

turkish street food, best kebab in turkey, adana street food, cheap food in turkey, student food turkey, döner kebab, street food vlog, food review turkey, adana doner, best doner in turkey

⸻

🔖 Hashtags

#TurkishStreetFood #Adana #StreetFood #Foodie #ReelsLovers #DonerKebab","[""turkish street food"", ""turkey street food"", ""adana street food"", ""best kebab in turkey"", ""doner kebab"", ""cheap food turkey"", ""turkish food review"", ""street food vlog"", ""adana doner"", ""kebab turkey"", ""food vlogger"", ""best food in turkey"", ""street food reaction"", ""late night food turkey"", ""budget food turkey"", ""food shorts"", ""foodie"", ""food lovers turkey""]",https://i.ytimg.com/vi/mndj3w_AGWY/hqdefault.jpg,13.0,13043,218,9,0,
Jb8kfFyhL4Y,UCOwJMaV_ah00BwpUeQCBlEg,Straight To Heart,2025-12-03T16:30:08Z,അതോടെ നിർത്തി #shorts #shortsfeed #keralafood,"https://www.facebook.com/Straight-To-Heart-102344798248101 - Facebook Page
https://www.instagram.com/straight___to___heart/ - Instagram Page 
https://youtube.com/shorts/eq4NR9CixSM?feature=share - kerala food

#shortsfeed​ #food​ #kerala​ #keralafood​ #keralam​ #seafood​ #malayalam​ #nadanfood​ #lunch​ #home​ #homemade​ #lunchmenu​ #lunchrecipe​ #lunchideas​ #interview​ #keralafood​ #keralastyle​ #recipe​ #easylunchideas​ #shorts​ #viralshort​ #foodie​ #foodlover​ #rice​ #sambar​ #sambarrecipe​ #fishcurryrecipe​ #fishfry​ #fish​ #kottayamfishcurry​ #fishcurry​ #papadam​ #lunchbox​ #lunchboxrecipe​ #schoollunch​ #officelunch​ #recipe​ #breakfast​ #dinner​ #dailyvlog​ #indianfood​ #indiancuisine​ #viralshort​ #veganfood​ #youtubeshorts​ #food​ #foodlover​ #ricerecipe​ #shortsfeed​ #subscribe​ #trending​ #trendingshorts​ #tasty​ #tastyrecipes​ #healthy​ #healthyfood​ #shortvideo​ #shorts​ #shortfeed​ #shortsviral​ #healthyfood​ #keralastyle​ #keraladiaries​ #viralvideo​ #dailyvlog​ #dinner​ #diy​ #quick​ #quickrecipe​ #quotes​ #interview​ #favoritefood​ #favorite​ #cooking​ #cookingchannel​ #comfortfood​ #comfort​ #recipe​ #fyp​ #kappa​ #kanji​ #keralafood​ #kappabiryani​ #biriyani​ #biriyanilovers​ #bachlorcooking​ #hostelfood​ #sweet​ #youtubeshorts​ #ytshorts​ #yummy​ #ytshorts​ #youtube​ #youtuber​ #palaharam​ #payasam​ #celebrity​ #celebrityfood​ Annies kitchen Shari interview Annies kitchen interview Annies kitchen food Celebrityfood Celebrity interview Malayalam movie New movie New malayalam movie trailer Lunchbox Lunchrecipe Lunch easy recipe Easy recipe Bachlorcooking Bachelor's cook School lunch box Office lunch box Lunch preparation Easy lunch Keralastyle Keralafood Nadan food Curd rice Simple healthy village food Summer food Summer juice recipe Summer healthy food Yogurt recipe Yogurt rice recipe South indian recipe South indian curd rice Best rice recipe Easy recipe Hostel food Street food Favoritefood Comfort food Healthyfood Healthy breakfast recipe Painkilli Painkilli trailer Bromance trailer Painkilli song Heart attack song Painkilli movie promotion video Bromance movie promotion video Anaswara rajan interview Anaswara rajan new movie Premalu 2 Asifali Pearlemaaneyshow Pearle maaney Pearle maaney youtube channel Ahaana Krishna Diya krishna Ozy Ishanni krishna Hansika Tani malayali Arjunashokan Mamitha baiju Namitha pramod Fahad fasil Exclusive Trendingshorts Trending food videos Keralafood KeralaRecipe South Indian movies Malayalamnews Kerala dishes Lunch Breakfast Biriyani Lunch ideas Seafood lunch Mammoty Mohanlal Celebrity Cooking videos Cooking shorts Food shorts Biriyani recipe Easy biriyani recipe Thalessery biriyani Kottayam fish curry Kappabiriyani Kappa fish curry Kanji Chickenfry Chicken curry #malayalamcinema​ Malabar food Malabar chicken biriyani Beef curry Beef biriyani Fish curry Fish biriyani Vegiterian food Chicken biriyani Mutton curry Mutton biriyani Healthyfood Malayalam Kerala Cooking tips Kavya madhavan Manju warrier #pearlemanney​ #anaswararajan​ Malayalam movie Malayalam new movie Malayalam old movie Malayalam old songs Malayalam songs Asianet serail #youtubeshorts​ #foodie​ #bts​ New malayalam movies Uppum mulakum lite Jisma and Vimal Aliyans Pullothi Entho janma kalpanyil Honeyrose Bobychemmannur Dosa lover Patharamattu serial Pavithram asianet serial Big boss Kannur food Thrissur food Iftarrecipe Iftarspecial Iftar Payasam Palaharam Mandi Ghee rice Egg recipe Panner recipe Drishyam 3 trailer Empuraan Painkilli songs Malayalam food shorts Malayalam food video Food vlog Kerala food Shaan geo Kerala style food Street food Must try Must try recipe Malayalam Shaan geo recipe Pearle maaney youtube channel Easy kerala recipe Kerala cuisine, kerala meals, meals recipe, today lunch, what i ate in a day, traditional kerala food, traditional food, food vlog, kerala dishes, spices, spicy recipe, overnight oats recipe, kerala style, cooking food, travel food, food exploration, easy curry, east recipe, authentic food, nadan food, trendingshorts, trending food, kerala delicious food, delicious food, kappa and fish curry, kappabiriyani, kanji recipe #youtubeshorts​ #shortsfeed​ #viralvideo​ #trending​ #food​ #kschithra​ #shortsviral​ #viralshorts​ #shortvideo​ #trendingshorts​ #trendingvideo​ #celebrity​ #favorite​ #foodie​ #cookbegins​ #malayalam​ #kerala​ #comfortfood​ #foodvlog​ #foodshorts​ #viralshorts​","[""shorts"", ""shorts feed"", ""shorts youtube"", ""youtube shorts"", ""short video"", ""shorts viral"", ""viral video"", ""viral"", ""video"", ""malayalam"", ""straight to heart"", ""easy recipes"", ""easy"", ""recipes"", ""lunch recipes"", ""lunch"", ""village cooking"", ""kerala food"", ""kerala meals""]",https://i.ytimg.com/vi/Jb8kfFyhL4Y/hqdefault.jpg,58.0,2033128,34153,75,0,
2jDVYEPulHs,UC_QHKq0i-YN0KCJ93RkWsaw,Nurgül Kotan,2025-12-04T15:48:27Z,Zebra poğaça🦓 #food #tarif #recipe #pratiktatlitarifleri #globalcuisine #dessert #chocolate,,[],https://i.ytimg.com/vi/2jDVYEPulHs/hqdefault.jpg,22.0,677564,4825,16,0,
oKOH7WnQb-Q,UCt1B1HRwvPYKjkvAjePiowg,Syalism Eats,2025-12-07T13:28:00Z,Cheap 🆚 Expensive Aloo Paratha 🥔😳 | Taste Test Challenge 🔥,"Cheap vs Expensive Aloo Paratha 😳🥔🔥
Kaun jeetega? Cheap ya phir Expensive?
Shimla ke flavours, honest reactions & real value for money review! 😋💸
Aap log batao — aap kis team mein ho? CHEAP or EXPENSIVE? 👇👇

Follow me on instagram for more food content - @aashrutsyal
https://www.instagram.com/aashrutsyal/profilecard/?igsh=MW56am01bGd1aXo5cw==

#foodreview #aloo #paratha #cheapvsexpensive #streetfoodindia #foodshorts #snacksreview #foodshorts #snacksreview #foodreview #himachalfood #tastetest #shimlafood","[""cheap vs expensive"", ""aloo paratha"", ""paratha review"", ""street food india"", ""shimla food"", ""taste test"", ""cheap food india"", ""expensive food india"", ""value for money food"", ""food shorts"", ""snacks review"", ""food review"", ""indian breakfast"", ""himachal food"", ""budget food india""]",https://i.ytimg.com/vi/oKOH7WnQb-Q/hqdefault.jpg,32.0,181082,0,33,0,
W7tetGXLu9M,UC_czrTQdAEnXZxyMCfJ2YWg,Artefacts,2025-12-04T17:10:16Z,🍜 Hostel jugadu maggi #shorts #hostellife 🍜,,[],https://i.ytimg.com/vi/W7tetGXLu9M/hqdefault.jpg,26.0,33664,163,4,0,
